1.0,1.2
1.0,1.3
1.0,1.3
1.0,1.4
22.50061527966436,31.683334646970568
1.0,1.4
20.123822679627228,20.951473442666263
26.23542501712234,18.6135327214487
30.189668879456285,20.816935241485783
21.01719591601946,23.760520778179227
21.841621587198865,24.67922667356804
12.49714971828871,17.40851054676032
22.425334118821066,13.18150451880755
23.66460938659122,16.552476119263808
16.665993702092585,18.496149415128162
17.078991171412348,23.839957889678715
26.57367394927394,23.73634388448321
11.742949589878283,29.270637566263332
24.668251032998953,22.31071408957049
23.93863555285088,15.557365978223888
12.8926969063627,30.406223217635734
25.66227957640397,22.116048404962694
39.4208725545191,15.101456753667318
31.25447763733285,19.384472337940014
23.387717112135725,17.235177333036212
23.840865612047928,16.49315392997183
28.083481736331073,16.958769183203163
20.767598380849986,17.01299470484185
17.83468139642976,20.823212483076837
20.72003258167668,14.04530681904203
24.450031474086792,14.686827806018261
20.493004678201128,20.583184707972844
28.057463266604184,16.632771625075787
19.290728310819414,16.41336327093853
23.343010640828556,25.581399907701762
20.107215822472455,21.79582079216475
24.87948569272587,17.455845193769406
37.19492780977586,25.084475743336228
27.846203678690614,11.459460014469677
24.4635248179684,24.57558526645178
23.251430007232738,17.02877694967534
30.19847033157975,10.3420862820129
28.404620333617927,20.718061276641322
16.617334093336407,22.300914656131024
23.973707883545607,23.960333099656708
23.794257089042148,23.588145847979057
29.40525472562415,25.545170318232294
26.346623172642097,21.761128462563676
28.816817458429036,27.657252374552684
23.950548830557484,21.426121690523402
31.609651327513966,26.758954757976603
16.810442708187303,24.129992987223453
25.539907305570527,19.906059441820567
27.70969942881619,16.773944464502506
25.479053162227267,24.497558651713973
23.66307960669014,21.975159357521882
29.316382456450704,12.821299397019692
24.944807759435825,19.424996000321467
25.765404287349735,6.866145158938446
23.996352697283523,12.643001176891298
17.619124100288623,11.615076468982204
23.025235172581752,20.77949176857425
27.633979990653685,30.19022126531171
29.674452602504747,21.93302005627349
30.865907499579023,20.656845054204314
30.739418362032012,18.348458950526794
27.586674208299595,21.072490692446745
25.163015667506457,20.009784297204934
17.796928204250037,20.905034149523885
22.195317594980665,26.792602514051488
32.130879500938526,15.043386710134559
28.708816433178608,25.34122570560302
19.978267989742214,17.920488236229033
25.491231370704693,25.72453971741087
21.947027239213785,23.876464119784437
24.385747967627385,22.195635812254043
20.93483574819049,18.175840760240725
21.580158066875747,28.77797131594916
23.056959704969906,11.751337974473353
20.79826144102846,23.11308569316363
31.58010177417455,15.550287345389322
29.796307279159073,29.687546320341454
24.853110176183772,21.916047821045748
31.79590792429937,14.265022212495513
17.17016932350022,10.334266159171719
24.683592626769418,18.050828416512083
20.440293167715893,25.189640406660928
31.210080316584094,18.816744762278464
34.15642992095599,24.952453502791194
